,Position,Track Name,Artist,Streams,URL,id,date,country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
54,5,Memories,Maroon 5,7455,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2b8fOow8UzyDFAE27YhOZM,2019-10-15,-za-,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,audio_features,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,189486,4
55,1,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,586257,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5,3tv697PZNnaQN0Mn2zGhS5,2020-04-15,-br-,0.794,0.937,8,-2.44,0,0.0336,0.366,4.15e-06,0.962,0.826,134.012,audio_features,spotify:track:3tv697PZNnaQN0Mn2zGhS5,https://api.spotify.com/v1/tracks/3tv697PZNnaQN0Mn2zGhS5,https://api.spotify.com/v1/audio-analysis/3tv697PZNnaQN0Mn2zGhS5,237517,4
56,2,BRABA,Luísa Sonza,524304,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg,2WlZuBDgLfT7Kc0admhFdg,2020-04-15,-br-,0.811,0.689,0,-5.113,0,0.0615,0.181,2.55e-05,0.0784,0.663,144.015,audio_features,spotify:track:2WlZuBDgLfT7Kc0admhFdg,https://api.spotify.com/v1/tracks/2WlZuBDgLfT7Kc0admhFdg,https://api.spotify.com/v1/audio-analysis/2WlZuBDgLfT7Kc0admhFdg,129782,4
57,3,Don't Start Now,Dua Lipa,480256,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,3PfIrDoz19wz7qK7tYeu62,2020-04-15,-br-,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,audio_features,spotify:track:3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/tracks/3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/audio-analysis/3PfIrDoz19wz7qK7tYeu62,183290,4
58,4,Liberdade Provisória - Ao Vivo,Henrique & Juliano,448491,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI,3Ghyp3X5Ua9ypHnBIgOObI,2020-04-15,-br-,0.668,0.684,1,-5.937,1,0.0527,0.627,0.0,0.923,0.7,108.138,audio_features,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,https://api.spotify.com/v1/tracks/3Ghyp3X5Ua9ypHnBIgOObI,https://api.spotify.com/v1/audio-analysis/3Ghyp3X5Ua9ypHnBIgOObI,187986,4
59,5,Rave de Favela (feat. BEAM),Major Lazer,437296,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej,1K7WzjKDcDdVbKNGrB0gej,2020-04-15,-br-,0.891,0.894,4,-4.595,0,0.145,0.0466,0.000244,0.161,0.671,130.045,audio_features,spotify:track:1K7WzjKDcDdVbKNGrB0gej,https://api.spotify.com/v1/tracks/1K7WzjKDcDdVbKNGrB0gej,https://api.spotify.com/v1/audio-analysis/1K7WzjKDcDdVbKNGrB0gej,154154,4
60,1,Máquina do Tempo,Matuê,650353,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8,5oI9blwsXC8AkTWw6wASY8,2020-09-15,-br-,0.629,0.727,4,-4.387,0,0.0499,0.0647,0.0,0.138,0.132,149.978,audio_features,spotify:track:5oI9blwsXC8AkTWw6wASY8,https://api.spotify.com/v1/tracks/5oI9blwsXC8AkTWw6wASY8,https://api.spotify.com/v1/audio-analysis/5oI9blwsXC8AkTWw6wASY8,230400,4
61,2,Oh Juliana,Niack,610730,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt,4xWzZmX4K1yyrdtRfbUvjt,2020-09-15,-br-,0.799,0.568,6,-3.089,1,0.25,0.387,0.0,0.0892,0.963,129.63,audio_features,spotify:track:4xWzZmX4K1yyrdtRfbUvjt,https://api.spotify.com/v1/tracks/4xWzZmX4K1yyrdtRfbUvjt,https://api.spotify.com/v1/audio-analysis/4xWzZmX4K1yyrdtRfbUvjt,153078,4
62,3,777-666,Matuê,607963,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn,3sGcETRMuAgcPgjDpIkgMn,2020-09-15,-br-,0.544,0.802,10,-4.534,0,0.326,0.0534,0.0,0.139,0.322,179.924,audio_features,spotify:track:3sGcETRMuAgcPgjDpIkgMn,https://api.spotify.com/v1/tracks/3sGcETRMuAgcPgjDpIkgMn,https://api.spotify.com/v1/audio-analysis/3sGcETRMuAgcPgjDpIkgMn,164000,4
63,4,Investe Em Mim,Jonas Esticado,524276,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7,15k1TDabqSEmyXOwMq9RM7,2020-09-15,-br-,0.632,0.953,9,-1.283,1,0.0325,0.317,0.0,0.125,0.798,160.061,audio_features,spotify:track:15k1TDabqSEmyXOwMq9RM7,https://api.spotify.com/v1/tracks/15k1TDabqSEmyXOwMq9RM7,https://api.spotify.com/v1/audio-analysis/15k1TDabqSEmyXOwMq9RM7,186533,4
64,5,Recairei - Ao Vivo,Os Barões Da Pisadinha,454368,https://open.spotify.com/track/71FrGl0XcpL3VId65tB5mg,71FrGl0XcpL3VId65tB5mg,2020-09-15,-br-,0.582,0.937,10,-2.118,1,0.0858,0.449,0.0,0.684,0.939,168.096,audio_features,spotify:track:71FrGl0XcpL3VId65tB5mg,https://api.spotify.com/v1/tracks/71FrGl0XcpL3VId65tB5mg,https://api.spotify.com/v1/audio-analysis/71FrGl0XcpL3VId65tB5mg,166838,4
65,1,ROCKSTAR (feat. Roddy Ricch),DaBaby,1274158,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,7ytR5pFWmSjzHJIeQkgog4,2020-06-15,-us-,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,audio_features,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733,4
66,2,Party Girl,StaySolidRocky,1111717,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,5RqR4ZCCKJDcBLIn4sih9l,2020-06-15,-us-,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,audio_features,spotify:track:5RqR4ZCCKJDcBLIn4sih9l,https://api.spotify.com/v1/tracks/5RqR4ZCCKJDcBLIn4sih9l,https://api.spotify.com/v1/audio-analysis/5RqR4ZCCKJDcBLIn4sih9l,147800,4
67,3,Blinding Lights,The Weeknd,962118,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0VjIjW4GlUZAMYd2vXMi3b,2020-06-15,-us-,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4
68,4,The Bigger Picture,Lil Baby,957793,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,44gRhRi2OhEf7moAUj6MD1,2020-06-15,-us-,0.59,0.618,1,-5.756,1,0.334,0.0127,0.0,0.244,0.153,96.459,audio_features,spotify:track:44gRhRi2OhEf7moAUj6MD1,https://api.spotify.com/v1/tracks/44gRhRi2OhEf7moAUj6MD1,https://api.spotify.com/v1/audio-analysis/44gRhRi2OhEf7moAUj6MD1,252729,3
69,5,Blueberry Faygo,Lil Mosey,956441,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,22LAwLoDA5b4AaGSkg6bKW,2020-06-15,-us-,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,audio_features,spotify:track:22LAwLoDA5b4AaGSkg6bKW,https://api.spotify.com/v1/tracks/22LAwLoDA5b4AaGSkg6bKW,https://api.spotify.com/v1/audio-analysis/22LAwLoDA5b4AaGSkg6bKW,162547,4
70,1,Desce Pro Play (PA PA PA),Mc Zaac,618740,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ,4zGtfOglDBfVUypabBwIjQ,2020-07-15,-br-,0.935,0.71,11,-5.085,0,0.158,0.0769,1.92e-06,0.173,0.635,100.009,audio_features,spotify:track:4zGtfOglDBfVUypabBwIjQ,https://api.spotify.com/v1/tracks/4zGtfOglDBfVUypabBwIjQ,https://api.spotify.com/v1/audio-analysis/4zGtfOglDBfVUypabBwIjQ,168507,4
71,2,Poesia Acústica #9: Melhor Forma,Pineapple StormTv,581428,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk,2fmeSswdyVq4wcqhY41UHk,2020-07-15,-br-,0.733,0.688,1,-5.458,0,0.0672,0.455,0.0,0.117,0.654,130.026,audio_features,spotify:track:2fmeSswdyVq4wcqhY41UHk,https://api.spotify.com/v1/tracks/2fmeSswdyVq4wcqhY41UHk,https://api.spotify.com/v1/audio-analysis/2fmeSswdyVq4wcqhY41UHk,611077,4
72,3,Na Raba Toma Tapão,Niack,470168,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe,0AGS6ZRgzobrazmCi6pYMe,2020-07-15,-br-,0.962,0.787,3,1.509,0,0.0554,0.666,5.74e-05,0.176,0.968,130.003,audio_features,spotify:track:0AGS6ZRgzobrazmCi6pYMe,https://api.spotify.com/v1/tracks/0AGS6ZRgzobrazmCi6pYMe,https://api.spotify.com/v1/audio-analysis/0AGS6ZRgzobrazmCi6pYMe,165231,4
73,4,Ranking,Jorge & Mateus,371024,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS,0RaIjuKU5hudMteEXwr4RS,2020-07-15,-br-,0.666,0.846,1,-3.654,1,0.174,0.0883,0.0,0.084,0.782,144.479,audio_features,spotify:track:0RaIjuKU5hudMteEXwr4RS,https://api.spotify.com/v1/tracks/0RaIjuKU5hudMteEXwr4RS,https://api.spotify.com/v1/audio-analysis/0RaIjuKU5hudMteEXwr4RS,166388,4
74,5,Tudo Aconteceu,MC Du Black,370605,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo,67mqU3FeErlvWwsxnMfvQo,2020-07-15,-br-,0.579,0.346,0,-13.975,0,0.368,0.86,2.02e-06,0.0945,0.741,102.374,audio_features,spotify:track:67mqU3FeErlvWwsxnMfvQo,https://api.spotify.com/v1/tracks/67mqU3FeErlvWwsxnMfvQo,https://api.spotify.com/v1/audio-analysis/67mqU3FeErlvWwsxnMfvQo,155125,5
75,1,Dance Monkey,Tones And I,59229,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku,2020-01-15,-sg-,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,audio_features,spotify:track:1rgnBhdG2JDFTbYkYRZAku,https://api.spotify.com/v1/tracks/1rgnBhdG2JDFTbYkYRZAku,https://api.spotify.com/v1/audio-analysis/1rgnBhdG2JDFTbYkYRZAku,209755,4
76,2,Yummy,Justin Bieber,50633,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,41L3O37CECZt3N7ziG2z7l,2020-01-15,-sg-,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,audio_features,spotify:track:41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/tracks/41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/audio-analysis/41L3O37CECZt3N7ziG2z7l,210427,4
77,3,Memories,Maroon 5,48113,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2b8fOow8UzyDFAE27YhOZM,2020-01-15,-sg-,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,audio_features,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,189486,4
78,4,ROXANNE,Arizona Zervas,44696,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,696DnlkuDOXcMAnKlTgXXK,2020-01-15,-sg-,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,audio_features,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,163636,5
79,5,Psycho,Red Velvet,42152,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,3CYH422oy1cZNoo0GTG1TK,2020-01-15,-sg-,0.664,0.666,8,-2.203,1,0.0446,0.193,0.0,0.0854,0.405,139.987,audio_features,spotify:track:3CYH422oy1cZNoo0GTG1TK,https://api.spotify.com/v1/tracks/3CYH422oy1cZNoo0GTG1TK,https://api.spotify.com/v1/audio-analysis/3CYH422oy1cZNoo0GTG1TK,210560,4
80,1,YOSHI (feat. Fabri Fibra) - prod. Strage,MACHETE,688077,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx,3Hh0ZcGIqIkSiJVZGLcVLx,2019-07-15,-it-,0.751,0.66,8,-6.24,1,0.348,0.228,0.0,0.0827,0.634,166.809,audio_features,spotify:track:3Hh0ZcGIqIkSiJVZGLcVLx,https://api.spotify.com/v1/tracks/3Hh0ZcGIqIkSiJVZGLcVLx,https://api.spotify.com/v1/audio-analysis/3Hh0ZcGIqIkSiJVZGLcVLx,211995,4
81,2,HO PAURA DI USCIRE 2 - prod. Mace,MACHETE,476165,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM,0nFCpnM7nistUWXRZpzOWM,2019-07-15,-it-,0.838,0.853,4,-5.126,1,0.283,0.168,0.0,0.545,0.692,119.939,audio_features,spotify:track:0nFCpnM7nistUWXRZpzOWM,https://api.spotify.com/v1/tracks/0nFCpnM7nistUWXRZpzOWM,https://api.spotify.com/v1/audio-analysis/0nFCpnM7nistUWXRZpzOWM,177036,4
82,3,MARYLEAN (feat. Marracash) - prod. Low Kidd,MACHETE,474657,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ,28fRkU3vhqAJdl9i9458pQ,2019-07-15,-it-,0.722,0.646,2,-6.743,0,0.31,0.0776,0.0,0.594,0.661,136.955,audio_features,spotify:track:28fRkU3vhqAJdl9i9458pQ,https://api.spotify.com/v1/tracks/28fRkU3vhqAJdl9i9458pQ,https://api.spotify.com/v1/audio-analysis/28fRkU3vhqAJdl9i9458pQ,144097,4
83,4,Una volta ancora (feat. Ana Mena),Fred De Palma,402033,https://open.spotify.com/track/6gaeewGjNiQhWOUkWRSLTa,6gaeewGjNiQhWOUkWRSLTa,2019-07-15,-it-,0.771,0.638,8,-5.342,1,0.0622,0.0848,0.0,0.104,0.591,124.039,audio_features,spotify:track:6gaeewGjNiQhWOUkWRSLTa,https://api.spotify.com/v1/tracks/6gaeewGjNiQhWOUkWRSLTa,https://api.spotify.com/v1/audio-analysis/6gaeewGjNiQhWOUkWRSLTa,174291,4
84,5,Dove e quando,Benji & Fede,389160,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h,5BAJMdCQqax0oBQigQTl5h,2019-07-15,-it-,0.763,0.692,1,-6.158,1,0.0381,0.0931,0.0,0.0644,0.691,124.998,audio_features,spotify:track:5BAJMdCQqax0oBQigQTl5h,https://api.spotify.com/v1/tracks/5BAJMdCQqax0oBQigQTl5h,https://api.spotify.com/v1/audio-analysis/5BAJMdCQqax0oBQigQTl5h,190409,4
85,1,Futsal Shuffle 2020,Lil Uzi Vert,1561406,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,2Ec33AVlkTTq8BHFgBTdQs,2019-12-15,-us-,0.881,0.457,7,-8.191,0,0.156,0.0327,0.0,0.231,0.296,136.97,audio_features,spotify:track:2Ec33AVlkTTq8BHFgBTdQs,https://api.spotify.com/v1/tracks/2Ec33AVlkTTq8BHFgBTdQs,https://api.spotify.com/v1/audio-analysis/2Ec33AVlkTTq8BHFgBTdQs,198913,4
86,2,ROXANNE,Arizona Zervas,1334681,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,696DnlkuDOXcMAnKlTgXXK,2019-12-15,-us-,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,audio_features,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,163636,5
87,3,Adore You,Harry Styles,1202791,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,3jjujdWJ72nww5eGnfs2E7,2019-12-15,-us-,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,audio_features,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,207133,4
88,4,Circles,Post Malone,1118460,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,2019-12-15,-us-,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4
89,5,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1051875,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,6Gg1gjgKi2AK4e0qzsR7sd,2019-12-15,-us-,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,audio_features,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/tracks/6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/audio-analysis/6Gg1gjgKi2AK4e0qzsR7sd,189323,4
90,1,ROCKSTAR (feat. Roddy Ricch),DaBaby,11732,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,7ytR5pFWmSjzHJIeQkgog4,2020-07-15,-za-,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,audio_features,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733,4
91,2,Come & Go (with Marshmello),Juice WRLD,9791,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,7y7w4tl4MaRC2UMEj1mPtr,2020-07-15,-za-,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,audio_features,spotify:track:7y7w4tl4MaRC2UMEj1mPtr,https://api.spotify.com/v1/tracks/7y7w4tl4MaRC2UMEj1mPtr,https://api.spotify.com/v1/audio-analysis/7y7w4tl4MaRC2UMEj1mPtr,205485,4
92,3,Wishing Well,Juice WRLD,9082,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,6o3QUC5oAE4g6WxRIFcZtb,2020-07-15,-za-,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,audio_features,spotify:track:6o3QUC5oAE4g6WxRIFcZtb,https://api.spotify.com/v1/tracks/6o3QUC5oAE4g6WxRIFcZtb,https://api.spotify.com/v1/audio-analysis/6o3QUC5oAE4g6WxRIFcZtb,194621,4
93,4,Blinding Lights,The Weeknd,8780,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,0VjIjW4GlUZAMYd2vXMi3b,2020-07-15,-za-,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4
94,5,Life's A Mess (feat. Halsey),Juice WRLD,7927,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,4h5N4KyWZMtpeH9vhXSXjd,2020-07-15,-za-,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078,audio_features,spotify:track:4h5N4KyWZMtpeH9vhXSXjd,https://api.spotify.com/v1/tracks/4h5N4KyWZMtpeH9vhXSXjd,https://api.spotify.com/v1/audio-analysis/4h5N4KyWZMtpeH9vhXSXjd,202193,4
95,1,Bando,ANNA,317052,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD,0kzGjSRHGVcaWxagzQwAyD,2020-03-15,-it-,0.97,0.739,10,-4.917,0,0.295,0.155,0.0,0.111,0.414,120.061,audio_features,spotify:track:0kzGjSRHGVcaWxagzQwAyD,https://api.spotify.com/v1/tracks/0kzGjSRHGVcaWxagzQwAyD,https://api.spotify.com/v1/audio-analysis/0kzGjSRHGVcaWxagzQwAyD,168000,4
96,2,Good Times,Ghali,304100,https://open.spotify.com/track/6GpvHaqp0Yybx9P6YnodRD,6GpvHaqp0Yybx9P6YnodRD,2020-03-15,-it-,0.719,0.736,4,-6.32,0,0.0779,0.0315,0.0,0.0988,0.595,109.028,audio_features,spotify:track:6GpvHaqp0Yybx9P6YnodRD,https://api.spotify.com/v1/tracks/6GpvHaqp0Yybx9P6YnodRD,https://api.spotify.com/v1/audio-analysis/6GpvHaqp0Yybx9P6YnodRD,163073,4
97,3,Boogieman (feat. Salmo),Ghali,246820,https://open.spotify.com/track/10Q5VqDAAbwExYkNha3VKH,10Q5VqDAAbwExYkNha3VKH,2020-03-15,-it-,0.8,0.724,1,-7.843,1,0.07,0.0853,0.000249,0.0922,0.351,112.049,audio_features,spotify:track:10Q5VqDAAbwExYkNha3VKH,https://api.spotify.com/v1/tracks/10Q5VqDAAbwExYkNha3VKH,https://api.spotify.com/v1/audio-analysis/10Q5VqDAAbwExYkNha3VKH,159911,4
98,4,Snitch E Impicci (con FSK SATELLITE),DrefGold,219765,https://open.spotify.com/track/6HDdOPc6FWpMfjC8ebzdRC,6HDdOPc6FWpMfjC8ebzdRC,2020-03-15,-it-,0.89,0.555,1,-5.632,1,0.125,0.0631,0.0,0.111,0.265,126.032,audio_features,spotify:track:6HDdOPc6FWpMfjC8ebzdRC,https://api.spotify.com/v1/tracks/6HDdOPc6FWpMfjC8ebzdRC,https://api.spotify.com/v1/audio-analysis/6HDdOPc6FWpMfjC8ebzdRC,202381,4
99,5,Per sentirmi vivo,Fasma,218602,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w,20v9X8TV0AgwNGFT71OX3w,2020-03-15,-it-,0.579,0.718,2,-5.05,1,0.293,0.167,0.0,0.114,0.211,168.279,audio_features,spotify:track:20v9X8TV0AgwNGFT71OX3w,https://api.spotify.com/v1/tracks/20v9X8TV0AgwNGFT71OX3w,https://api.spotify.com/v1/audio-analysis/20v9X8TV0AgwNGFT71OX3w,177880,4
100,1,Señorita,Shawn Mendes,84423,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,6v3KW9xbzN5yKLt9YKDYA2,2019-08-15,-sg-,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,audio_features,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,190800,4
101,2,Beautiful People (feat. Khalid),Ed Sheeran,47831,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,70eFcWOvlMObDhURTqT4Fv,2019-08-15,-sg-,0.64,0.647,5,-8.114,0,0.186,0.124,0.0,0.0801,0.546,92.979,audio_features,spotify:track:70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/tracks/70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/audio-analysis/70eFcWOvlMObDhURTqT4Fv,197867,4
102,3,How Do You Sleep?,Sam Smith,46979,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,6b2RcmUt1g9N9mQ3CbjX2Y,2019-08-15,-sg-,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,audio_features,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5
103,4,boyfriend (with Social House),Ariana Grande,43823,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,0Ryd8975WihbObpp5cPW1t,2019-08-15,-sg-,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,audio_features,spotify:track:0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/tracks/0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/audio-analysis/0Ryd8975WihbObpp5cPW1t,186107,4
104,5,I.F.L.Y.,Bazzi,40011,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,4a6q8CR2hzLk2plDkSxkfD,2019-08-15,-sg-,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,0.554,104.954,audio_features,spotify:track:4a6q8CR2hzLk2plDkSxkfD,https://api.spotify.com/v1/tracks/4a6q8CR2hzLk2plDkSxkfD,https://api.spotify.com/v1/audio-analysis/4a6q8CR2hzLk2plDkSxkfD,165714,4
105,1,I Don't Care (with Justin Bieber),Ed Sheeran,68400,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,3HVWdVOQ0ZA45FuZGSfvns,2019-05-15,-sg-,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,audio_features,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947,4
106,2,Boy With Luv (feat. Halsey),BTS,63740,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,5KawlOMHjWeUjQtnuRs22c,2019-05-15,-sg-,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,audio_features,spotify:track:5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,229773,4
107,3,Kill This Love,BLACKPINK,55754,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,4pUCKHjJ4Ijewc37rRrvHn,2019-05-15,-sg-,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,audio_features,spotify:track:4pUCKHjJ4Ijewc37rRrvHn,https://api.spotify.com/v1/tracks/4pUCKHjJ4Ijewc37rRrvHn,https://api.spotify.com/v1/audio-analysis/4pUCKHjJ4Ijewc37rRrvHn,189052,4
